room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11262881,31890992,Private room,,Wharenui,5,5.0,2,1.0,71.0,1.0,-43.530974,172.585013,2016-08-19 21:05:45.073527
5920203,10986405,Private room,,Riccarton,80,5.0,2,1.0,29.0,2.0,-43.531198,172.605617,2016-08-19 21:47:59.476783
13031859,72019340,Private room,,Mona Vale,0,,2,1.0,75.0,1.0,-43.526431,172.612041,2016-08-19 21:46:19.653206
238314,229908,Private room,,Linwood,0,,2,1.0,74.0,2.0,-43.52798,172.657993,2016-08-19 21:48:43.159302
8864221,5477138,Private room,,Riccarton West,3,5.0,3,1.0,101.0,2.0,-43.532892,172.592587,2016-08-19 21:20:51.834708
14154395,67682651,Private room,,Cathedral Square,0,,2,1.0,202.0,1.0,-43.531926,172.638343,2016-08-19 21:02:31.365896
9717331,210149,Private room,,Hagley Park,19,4.5,1,1.0,30.0,1.0,-43.526731,172.62778,2016-08-19 21:32:36.371289
4145729,10262517,Private room,,Bromley,1,,2,1.0,33.0,1.0,-43.532914,172.686325,2016-08-19 21:24:58.506024
14518648,37461451,Private room,,Holmwood,0,,2,1.0,109.0,1.0,-43.521251,172.605237,2016-08-19 21:29:47.020649
12595469,5668625,Private room,,Avon Loop,0,,2,1.0,113.0,2.0,-43.521889,172.633899,2016-08-19 21:28:42.548062
1990012,10262517,Private room,,Bromley,44,4.5,2,1.0,44.0,2.0,-43.530805,172.685149,2016-08-19 21:16:32.126589
3264667,16508934,Private room,,Riccarton West,1,,2,1.0,45.0,1.0,-43.53165,172.593916,2016-08-19 21:45:28.178113
10391808,53501588,Private room,,Riccarton,0,,1,1.0,23.0,1.0,-43.531302,172.605189,2016-08-19 21:32:53.072681
10599395,54692553,Private room,,Mona Vale,0,,2,1.0,94.0,1.0,-43.523251,172.609528,2016-08-19 21:26:38.243648
10531715,47782560,Private room,,Linwood,0,,2,1.0,74.0,1.0,-43.530805,172.663053,2016-08-19 21:17:31.929709
2249943,11491123,Private room,,Deans Bush,1,,2,1.0,146.0,1.0,-43.521726,172.595759,2016-08-19 21:02:55.615013
7153469,37461451,Private room,,Holmwood,0,,4,1.0,109.0,1.0,-43.522572,172.604776,2016-08-19 21:45:10.249303
1976527,10202392,Private room,,Deans Bush,7,3.5,2,1.0,52.0,1.0,-43.528436,172.592171,2016-08-19 21:11:40.508608
11681618,62054745,Private room,,Linwood North,0,,2,1.0,30.0,1.0,-43.528382,172.675282,2016-08-19 21:16:55.248792
12191732,45686615,Private room,,Linwood North,0,,2,1.0,34.0,5.0,-43.525235,172.678506,2016-08-19 21:47:15.665499
9564151,47531746,Private room,,Riccarton,7,5.0,2,1.0,20.0,3.0,-43.529321,172.605617,2016-08-19 21:23:53.787486
12496805,53900141,Private room,,Phillipstown,0,,2,1.0,75.0,1.0,-43.533159,172.666442,2016-08-19 21:44:10.208868
8450774,44487397,Private room,,South Brighton,3,4.5,4,1.0,31.0,1.0,-43.527896,172.732474,2016-08-19 21:17:09.844702
12632831,47782560,Private room,,Linwood,0,,2,1.0,43.0,1.0,-43.531554,172.664579,2016-08-19 21:44:13.510818
12989907,71565233,Private room,,Avon Loop,0,,2,1.0,57.0,1.0,-43.529582,172.64511,2016-08-19 21:23:56.264515
12207489,65648060,Private room,,Edgeware,0,,1,1.0,87.0,1.0,-43.518551,172.645825,2016-08-19 21:34:26.442753
9201621,47652092,Private room,,Linwood North,0,,1,1.0,23.0,1.0,-43.532077,172.670849,2016-08-19 21:36:31.912813
14339234,87805407,Private room,,Linwood North,0,,2,1.0,59.0,1.0,-43.530172,172.672596,2016-08-19 21:26:00.809656
10811991,55951994,Private room,,Linwood,0,,2,1.0,71.0,1.0,-43.529981,172.657018,2016-08-19 21:16:24.642776
8345795,569082,Private room,,South Brighton,0,,2,1.0,27.0,2.0,-43.526485,172.732838,2016-08-19 21:31:57.430502
5171198,12653829,Private room,,Avon Loop,129,5.0,2,1.0,62.0,1.0,-43.520925,172.644163,2016-08-19 21:04:39.026104
10000154,51372628,Private room,,Linwood North,3,4.5,3,1.0,45.0,3.0,-43.525753,172.662403,2016-08-19 21:26:03.458670
13849759,1363782,Private room,,St Albans East,0,,2,1.0,41.0,2.0,-43.518821,172.639425,2016-08-19 21:42:18.531894
10810772,55951994,Private room,,Linwood,0,,2,1.0,71.0,1.0,-43.528862,172.657465,2016-08-19 21:27:31.318404
7355509,14302517,Private room,,Bexley,0,,2,1.0,41.0,3.0,-43.519735,172.699198,2016-08-19 21:13:27.288903
10808083,55951994,Private room,,Linwood,5,4.0,2,1.0,71.0,1.0,-43.529929,172.655935,2016-08-19 21:28:14.334505
10890025,56426882,Private room,,South Brighton,0,,2,1.0,53.0,1.0,-43.530752,172.738441,2016-08-19 21:23:03.404965
10613664,45949060,Private room,,South Brighton,8,5.0,1,1.0,34.0,1.0,-43.527121,172.73707,2016-08-19 21:31:16.908746
14616370,90723748,Private room,,Linwood,0,,2,1.0,41.0,1.0,-43.527525,172.653495,2016-08-19 21:31:02.208552
14616936,90723748,Private room,,Linwood,0,,2,1.0,41.0,1.0,-43.527787,172.654076,2016-08-19 21:19:09.844738
12344071,66648274,Private room,,Linwood,2,,2,1.0,45.0,1.0,-43.529519,172.658696,2016-08-19 21:21:43.992910
9616138,49750581,Private room,,Linwood North,17,5.0,1,1.0,26.0,2.0,-43.525652,172.667544,2016-08-19 21:22:27.580688
10620896,54817652,Private room,,New Brighton,0,,2,1.0,28.0,1.0,-43.521308,172.731034,2016-08-19 21:14:48.908685
9465623,49054445,Private room,,Richmond South,22,5.0,2,1.0,45.0,1.0,-43.520655,172.657183,2016-08-19 21:46:08.120834
10409992,569082,Private room,,South Brighton,1,,2,1.0,38.0,1.0,-43.525284,172.732061,2016-08-19 21:11:32.996825
12738805,69279051,Private room,,New Brighton,0,,2,1.0,37.0,1.0,-43.52055,172.72912,2016-08-19 21:15:58.663089
14491376,84187760,Private room,,South Brighton,0,,3,1.0,35.0,2.0,-43.525458,172.735774,2016-08-19 21:23:41.530462
2883623,2585870,Private room,,South Brighton,58,4.5,2,1.0,44.0,1.0,-43.526231,172.734517,2016-08-19 21:48:20.192587
13241717,12235071,Private room,,New Brighton,1,,2,1.0,23.0,1.0,-43.519353,172.72953,2016-08-19 21:17:06.534669
244895,1285029,Private room,,Burnside,0,,2,1.0,59.0,1.0,-43.501537,172.568054,2016-08-19 21:16:25.688504
1090668,5992889,Private room,,Harewood,4,5.0,6,1.0,84.0,1.0,-43.484823,172.567177,2016-08-19 21:28:24.641150
6111519,13171208,Private room,,Bishopdale North,3,5.0,8,1.0,38.0,1.0,-43.483186,172.583808,2016-08-19 21:33:07.710080
10865844,9782712,Private room,,Burnside,0,,2,1.0,37.0,2.0,-43.504776,172.569715,2016-08-19 21:11:20.806588
13773565,48550774,Private room,,Wairarapa,0,,4,1.0,104.0,1.0,-43.505044,172.573369,2016-08-19 21:44:46.418444
13534878,436984,Private room,,Westburn,0,,2,1.0,48.0,1.0,-43.512086,172.566706,2016-08-19 21:06:54.886765
5232658,10245879,Private room,,Wairarapa,0,,5,1.0,128.0,3.0,-43.508986,172.575943,2016-08-19 21:35:03.294802
12628101,68566826,Private room,,Bishopdale,0,,2,1.0,45.0,1.0,-43.496136,172.587471,2016-08-19 21:34:48.443246
10655336,54893141,Private room,,Jellie Park,0,,2,1.0,57.0,1.0,-43.51124,172.577549,2016-08-19 21:12:31.629056
13156474,73438941,Private room,,Jellie Park,2,,2,1.0,26.0,1.0,-43.505865,172.585816,2016-08-19 21:43:50.694457
12495548,67527194,Private room,,Russley,0,,1,1.0,599.0,1.0,-43.496822,172.577137,2016-08-19 21:30:27.114819
5273114,12074259,Private room,,Jellie Park,101,4.5,2,1.0,60.0,1.0,-43.511855,172.578691,2016-08-19 21:45:02.214926
13610180,436984,Private room,,Westburn,0,,4,1.0,63.0,1.0,-43.51243,172.565006,2016-08-19 21:46:27.572481
12211097,65675907,Private room,,Belfast,0,,2,1.0,57.0,1.0,-43.439183,172.585889,2016-08-19 21:12:13.551213
10166964,4650185,Private room,,Fendalton,9,5.0,2,1.0,35.0,2.0,-43.515565,172.583747,2016-08-19 21:38:55.635735
13703453,36503295,Private room,,Burnside,1,,2,1.0,59.0,1.0,-43.508503,172.568409,2016-08-19 21:48:35.901525
13604729,436984,Private room,,Westburn,0,,2,1.0,48.0,1.0,-43.511291,172.565033,2016-08-19 21:41:17.819199
9637968,43239106,Private room,,Harewood,5,5.0,2,1.0,57.0,1.0,-43.486901,172.573532,2016-08-19 21:23:46.198673
10167130,4650185,Private room,,Fendalton,4,4.5,2,1.0,35.0,1.0,-43.514444,172.583856,2016-08-19 21:09:21.078718
2363858,12074259,Private room,,Jellie Park,202,4.5,2,1.0,67.0,1.0,-43.512218,172.579044,2016-08-19 21:11:52.606677
1837611,9542449,Private room,,Jellie Park,45,5.0,2,1.0,57.0,1.0,-43.512376,172.578345,2016-08-19 21:38:01.323288
11172027,50614330,Private room,,Burnside,2,,1,1.0,75.0,1.0,-43.502965,172.57324,2016-08-19 21:45:58.722038
5310929,9320219,Private room,,Bishopdale North,0,,2,1.0,57.0,1.0,-43.481195,172.575658,2016-08-19 21:19:33.444975
8723910,45786712,Private room,,Bishopdale North,0,,1,1.0,48.0,1.0,-43.481875,172.583834,2016-08-19 21:00:46.853197
10476116,53991837,Private room,,Bishopdale,0,,2,1.0,45.0,1.0,-43.494284,172.58152,2016-08-19 21:18:34.865021
13590097,66801971,Private room,,Bishopdale North,0,,3,1.0,42.0,1.0,-43.480479,172.579511,2016-08-19 21:14:57.426494
6529071,30681358,Private room,,Bishopdale North,0,,2,1.0,44.0,1.0,-43.484885,172.590085,2016-08-19 21:35:47.828617
11347185,46114964,Private room,,Fendalton,1,,2,1.0,45.0,2.0,-43.510134,172.585148,2016-08-19 21:32:32.740594
8307406,43239106,Private room,,Harewood,14,5.0,2,1.0,57.0,1.0,-43.488367,172.574365,2016-08-19 21:43:53.625126
3141911,15952967,Private room,,Russley,176,4.5,2,1.0,53.0,1.0,-43.496954,172.571526,2016-08-19 21:21:53.394631
13982221,83432428,Private room,,Sawyers Arms,0,,2,1.0,60.0,1.0,-43.463909,172.589819,2016-08-19 21:48:49.461368
12436069,53781488,Private room,,Sawyers Arms,1,,2,1.0,64.0,,-43.465232,172.589626,2016-08-19 21:23:51.021101
13929137,727195,Private room,,St Albans East,0,,2,1.0,52.0,,-43.513685,172.641371,2016-08-19 21:41:52.481140
11400773,59842085,Private room,,Edgeware,2,,2,1.0,41.0,2.0,-43.51412,172.646216,2016-08-19 21:30:44.742872
4652806,15741825,Entire home/apt,,Hagley Park,21,5.0,2,1.0,139.0,2.0,-43.528187,172.631914,2016-08-19 21:44:49.388851
11326368,50694865,Entire home/apt,,Merivale,11,4.5,4,2.0,97.0,1.0,-43.519642,172.625512,2016-08-19 21:49:24.957246
1893596,5225682,Entire home/apt,,Diamond Harbour,55,5.0,2,1.0,102.0,1.0,-43.62764,172.719919,2016-08-19 21:16:35.743203
14491096,50694865,Entire home/apt,,Merivale,0,,2,0.0,59.0,1.0,-43.520739,172.625953,2016-08-19 21:06:00.227138
6676428,34943562,Entire home/apt,,St Martins,1,,2,1.0,65.0,2.0,-43.558316,172.653014,2016-08-19 21:38:58.316315
7567243,34943562,Entire home/apt,,St Martins,6,4.5,4,2.0,67.0,1.0,-43.563798,172.650314,2016-08-19 21:16:06.187657
8459976,19389417,Entire home/apt,,Lyttelton,19,4.5,3,0.0,87.0,3.0,-43.60852,172.70234,2016-08-19 21:42:01.212518
11596139,30210506,Entire home/apt,,St Albans East,1,,6,3.0,119.0,3.0,-43.520171,172.641049,2016-08-19 21:41:22.492524
13190682,53861720,Entire home/apt,,Avon Loop,3,4.5,2,1.0,90.0,1.0,-43.524018,172.637408,2016-08-19 21:19:39.775582
12779504,53890905,Entire home/apt,,Avon Loop,0,,3,2.0,57.0,2.0,-43.526837,172.649236,2016-08-19 21:22:36.450655
4755276,21799642,Entire home/apt,,Riccarton West,15,5.0,4,2.0,91.0,2.0,-43.531872,172.594649,2016-08-19 21:37:25.990714
13315931,2358249,Entire home/apt,,Mairehau,6,5.0,5,3.0,134.0,1.0,-43.500999,172.63704,2016-08-19 21:29:32.128883
9848045,24561336,Entire home/apt,,Cathedral Square,6,5.0,2,1.0,112.0,,-43.528325,172.642044,2016-08-19 21:22:58.646386
13579352,11614172,Entire home/apt,,Holmwood,2,,2,1.0,75.0,2.0,-43.524344,172.603597,2016-08-19 21:47:31.498942
3178702,938000,Entire home/apt,,St Martins,48,4.5,5,2.0,101.0,1.0,-43.560221,172.65029,2016-08-19 21:33:33.698615
11591196,61307900,Entire home/apt,,Waltham,5,5.0,5,3.0,124.0,2.0,-43.548829,172.651856,2016-08-19 21:09:13.409629
14156049,85570568,Entire home/apt,,Oaklands West,1,,4,2.0,87.0,1.0,-43.567649,172.55341,2016-08-19 21:27:59.392663
10792884,52334730,Entire home/apt,,Barrington South,16,5.0,4,2.0,74.0,2.0,-43.566683,172.621456,2016-08-19 21:10:07.626868
6467168,33781654,Entire home/apt,,Woolston West,106,5.0,2,1.0,64.0,1.0,-43.545629,172.677442,2016-08-19 21:03:27.327483
13004505,71711853,Entire home/apt,,Avon Loop,0,,2,5.0,53.0,1.0,-43.521591,172.64353,2016-08-19 21:17:50.190665
13491155,24327239,Entire home/apt,,Richmond South,0,,4,2.0,112.0,3.0,-43.521244,172.65361,2016-08-19 21:18:08.260085
10211322,34723275,Entire home/apt,,Bryndwr,18,5.0,2,1.0,75.0,2.0,-43.511768,172.592654,2016-08-19 21:43:22.986623
11852621,55159216,Entire home/apt,,Lyttelton,4,5.0,4,2.0,89.0,1.0,-43.603203,172.72396,2016-08-19 21:20:35.858704
12990085,23911355,Entire home/apt,,Waltham,16,5.0,8,4.0,146.0,1.0,-43.54189,172.654526,2016-08-19 21:32:47.783213
7665232,29973513,Entire home/apt,,Addington,31,4.5,2,0.0,33.0,3.0,-43.545785,172.624591,2016-08-19 21:25:16.076103
1004252,5523780,Entire home/apt,,Lyttelton,52,5.0,2,1.0,104.0,2.0,-43.618969,172.65536,2016-08-19 21:12:59.506742
13383896,75343783,Entire home/apt,,Fendalton,4,5.0,4,2.0,67.0,1.0,-43.514733,172.578862,2016-08-19 21:13:58.688702
10570406,54524087,Entire home/apt,,Lyttelton,5,5.0,2,1.0,128.0,2.0,-43.606202,172.69444,2016-08-19 21:12:23.189263
11395726,59795185,Entire home/apt,,Woolston West,2,,2,1.0,45.0,1.0,-43.543863,172.669618,2016-08-19 21:19:02.538796
8846471,30017720,Entire home/apt,,Waimairi Beach,48,5.0,2,0.0,165.0,1.0,-43.483354,172.722498,2016-08-19 21:46:04.038573
12737494,62348550,Entire home/apt,,Avon Loop,17,5.0,2,0.0,74.0,1.0,-43.527561,172.643575,2016-08-19 21:22:29.652518
12059044,7010764,Entire home/apt,,Yaldhurst,7,4.5,3,1.0,57.0,1.0,-43.520139,172.523424,2016-08-19 21:42:33.290441
11655372,61841808,Entire home/apt,,Papanui,48,5.0,4,1.0,68.0,1.0,-43.501326,172.606548,2016-08-19 21:47:56.424436
13421900,73705177,Entire home/apt,,Harewood,19,5.0,2,1.0,60.0,2.0,-43.492816,172.579851,2016-08-19 21:38:02.720225
13983794,23836379,Entire home/apt,,Hagley Park,3,4.5,2,1.0,87.0,2.0,-43.529998,172.631335,2016-08-19 21:28:05.346497
13362649,73699789,Entire home/apt,,Middleton,19,5.0,2,1.0,37.0,1.0,-43.542998,172.599978,2016-08-19 21:13:19.043786
14109508,81781857,Entire home/apt,,Linwood,1,,2,1.0,42.0,1.0,-43.532887,172.658654,2016-08-19 21:26:28.131954
5896552,17281261,Entire home/apt,,Yaldhurst,189,5.0,4,2.0,105.0,1.0,-43.511026,172.497012,2016-08-19 21:46:35.606838
4909942,25247693,Private room,,Hornby North,0,,1,1.0,37.0,1.0,-43.532305,172.522244,2016-08-19 21:21:02.799900
13283714,51694962,Private room,,Halswell Domain,0,,1,1.0,31.0,1.0,-43.5798,172.57463,2016-08-19 21:41:19.529537
14424034,88753106,Private room,,Governors Bay,0,,4,1.0,61.0,1.0,-43.652909,172.634794,2016-08-19 21:09:40.127910
14447006,88753106,Private room,,Governors Bay,0,,4,1.0,60.0,1.0,-43.652051,172.634118,2016-08-19 21:29:22.866625
2084481,10627780,Private room,,Cashmere East,3,5.0,2,1.0,67.0,2.0,-43.574507,172.633315,2016-08-19 21:39:26.658348
10413423,13349472,Private room,,Governors Bay,1,,3,1.0,71.0,1.0,-43.630362,172.649078,2016-08-19 21:41:30.464436
6717847,35176794,Private room,,Westmorland,4,5.0,2,1.0,57.0,2.0,-43.588377,172.604746,2016-08-19 21:35:50.744972
6871172,36010200,Private room,,Lyttelton,3,4.5,2,1.0,64.0,1.0,-43.619499,172.651642,2016-08-19 21:21:54.705528
4352571,21757152,Private room,,Port Levy,3,5.0,2,1.0,109.0,1.0,-43.633853,172.852477,2016-08-19 21:16:11.441229
5511177,11225678,Private room,,Port Levy,1,,2,1.0,101.0,1.0,-43.638641,172.822842,2016-08-19 21:46:57.370165
10339095,53205819,Private room,,Diamond Harbour,0,,4,1.0,71.0,1.0,-43.629488,172.739586,2016-08-19 21:08:07.048656
9236328,43052361,Private room,,Cashmere West,4,5.0,6,1.0,75.0,2.0,-43.568208,172.632143,2016-08-19 21:16:03.222568
4131278,12222757,Private room,,Middleton,12,5.0,2,1.0,48.0,2.0,-43.545044,172.607324,2016-08-19 21:45:42.500949
7848183,41355650,Private room,,Cashmere East,0,,2,1.0,60.0,1.0,-43.573292,172.64574,2016-08-19 21:44:43.998804
9495875,67058,Private room,,Cashmere East,9,5.0,2,1.0,37.0,1.0,-43.573022,172.645105,2016-08-19 21:14:50.683358
13753416,80592004,Private room,,Somerfield,1,,2,1.0,75.0,1.0,-43.552982,172.629309,2016-08-19 21:39:00.272665
10831315,21100538,Private room,,Riccarton,0,,1,1.0,38.0,1.0,-43.534888,172.611223,2016-08-19 21:16:08.832806
248022,1289156,Private room,,St Martins,127,5.0,2,1.0,57.0,1.0,-43.568922,172.653955,2016-08-19 21:43:47.849094
10750213,54692553,Private room,,Holmwood,1,,2,1.0,75.0,1.0,-43.522505,172.609654,2016-08-19 21:34:42.149023
4070611,21113260,Private room,,Barrington South,7,4.5,2,1.0,64.0,1.0,-43.566586,172.617274,2016-08-19 21:18:17.734253
5595623,24335571,Private room,,Addington,0,,2,1.0,105.0,1.0,-43.543378,172.61756,2016-08-19 21:26:44.317520
10750032,54692553,Private room,,Holmwood,2,,2,1.0,75.0,1.0,-43.521993,172.610985,2016-08-19 21:34:24.846508
9500950,33474452,Private room,,Opawa,20,5.0,4,1.0,30.0,1.0,-43.554283,172.664365,2016-08-19 21:44:00.750705
4942271,25465535,Private room,,Beckenham,0,,3,1.0,53.0,2.0,-43.561066,172.643737,2016-08-19 21:21:58.458666
10750396,54692553,Private room,,Holmwood,2,,2,1.0,75.0,1.0,-43.521345,172.609118,2016-08-19 21:12:33.572767
10688843,55223194,Private room,,Ferrymead,1,,1,1.0,49.0,1.0,-43.545541,172.689488,2016-08-19 21:25:49.340657
13562400,11915239,Private room,,Barrington North,0,,2,1.0,26.0,1.0,-43.559277,172.614631,2016-08-19 21:35:26.390606
4152559,7890682,Private room,,Spreydon,13,5.0,2,1.0,30.0,3.0,-43.555581,172.62321,2016-08-19 21:46:40.980684
6562725,34330761,Private room,,St Martins,1,,1,1.0,30.0,1.0,-43.56309,172.647903,2016-08-19 21:24:06.388335
9094815,44393127,Private room,,Phillipstown,59,5.0,2,1.0,43.0,1.0,-43.537433,172.658248,2016-08-19 21:38:11.682390
2023578,2703412,Private room,,St Martins,81,4.5,2,1.0,64.0,1.0,-43.558615,172.656847,2016-08-19 21:18:38.005073
4122939,21113260,Private room,,Barrington South,0,,2,1.0,60.0,1.0,-43.565935,172.617312,2016-08-19 21:14:40.403886
4708749,24335571,Private room,,Addington,12,5.0,2,1.0,105.0,1.0,-43.543115,172.615622,2016-08-19 21:21:04.326854
828823,1289156,Private room,,St Martins,17,5.0,4,1.0,134.0,1.0,-43.564245,172.652126,2016-08-19 21:43:55.792500
12634428,68612098,Private room,,Sydenham,0,,2,1.0,37.0,1.0,-43.550575,172.639247,2016-08-19 21:25:04.940877
119387,467663,Private room,,Waltham,75,5.0,2,1.0,59.0,2.0,-43.542782,172.648843,2016-08-19 21:11:41.346517
1789714,7952573,Private room,,Phillipstown,60,4.0,2,1.0,26.0,1.0,-43.535767,172.663565,2016-08-19 21:21:01.626877
13671363,79518937,Private room,,Addington,0,,2,1.0,35.0,14.0,-43.54597,172.625855,2016-08-19 21:12:16.511866
12744546,69318254,Private room,,Sydenham,0,,2,1.0,60.0,5.0,-43.547169,172.639758,2016-08-19 21:47:17.916099
1476698,5333234,Private room,,Mt Pleasant,41,5.0,3,1.0,75.0,3.0,-43.583721,172.724492,2016-08-19 21:43:05.379366
2472279,8014835,Private room,,Mt Pleasant,29,5.0,2,1.0,104.0,1.0,-43.569963,172.724408,2016-08-19 21:36:21.775054
10206566,45949060,Private room,,South Brighton,0,,2,1.0,42.0,1.0,-43.530744,172.738989,2016-08-19 21:49:11.517057
452139,2246205,Private room,,Bryndwr,0,,2,1.0,158.0,2.0,-43.513695,172.595853,2016-08-19 21:25:08.066861
12370943,66848108,Private room,,Bishopdale North,0,,4,1.0,60.0,1.0,-43.487323,172.59443,2016-08-19 21:16:00.980716
3760577,19256013,Private room,,Strowan,4,5.0,3,1.0,71.0,1.0,-43.513267,172.610388,2016-08-19 21:25:10.823897
4682261,24213731,Private room,,Bryndwr,20,4.5,2,1.0,43.0,2.0,-43.507804,172.596242,2016-08-19 21:46:19.112576
10866429,56295022,Private room,,St Albans East,0,,2,1.0,75.0,1.0,-43.517026,172.639883,2016-08-19 21:40:17.672476
821809,2246205,Private room,,Bryndwr,0,,2,1.0,158.0,2.0,-43.515086,172.59602,2016-08-19 21:11:16.022807
9098082,38196340,Private room,,Bishopdale North,1,,2,1.0,52.0,2.0,-43.482983,172.592066,2016-08-19 20:59:27.224737
49823,227760,Private room,,Aorangi,11,5.0,2,1.0,60.0,1.0,-43.50278,172.596797,2016-08-19 21:12:06.153547
9416820,48825483,Private room,,Casebrook,1,,2,1.0,48.0,1.0,-43.489347,172.594677,2016-08-19 21:06:37.692805
10548766,19256013,Private room,,Holmwood,1,,2,1.0,60.0,1.0,-43.514888,172.609703,2016-08-19 21:45:53.926750
10283926,52895523,Private room,,Sawyers Arms,0,,2,1.0,67.0,1.0,-43.465461,172.596547,2016-08-19 21:42:35.592801
14130439,85238821,Private room,,Bryndwr,0,,2,1.0,63.0,1.0,-43.515526,172.59835,2016-08-19 21:18:33.803535
13829453,73865518,Private room,,Aorangi,0,,2,1.0,60.0,1.0,-43.505195,172.593757,2016-08-19 21:07:52.648804
10787465,55811982,Private room,,Edgeware,1,,2,1.0,44.0,2.0,-43.513956,172.64687,2016-08-19 21:15:04.712709
12650200,63824340,Private room,,Bexley,0,,2,1.0,30.0,1.0,-43.515915,172.7072,2016-08-19 21:03:05.672755
4246835,20771213,Private room,,Sawyers Arms,0,,2,1.0,61.0,1.0,-43.480203,172.597419,2016-08-19 21:00:20.269678
11423341,40452301,Private room,,Merivale,0,,2,1.0,60.0,1.0,-43.514427,172.621242,2016-08-19 21:01:59.420933
11482782,54510789,Private room,,St Albans East,1,,2,1.0,49.0,1.0,-43.515705,172.637737,2016-08-19 21:18:37.159713
12891392,70577149,Private room,,Sawyers Arms,0,,4,1.0,169.0,,-43.478236,172.592652,2016-08-19 21:06:26.392577
13944752,82978414,Private room,,Edgeware,1,,2,1.0,30.0,1.0,-43.513806,172.643646,2016-08-19 21:36:01.308302
10704529,55310842,Private room,,Bishopdale North,0,,2,1.0,45.0,1.0,-43.485752,172.593126,2016-08-19 21:24:10.794677
11674786,50927716,Private room,,St Albans East,0,,1,1.0,53.0,1.0,-43.515527,172.641398,2016-08-19 21:12:18.169078
8440851,41754080,Private room,,Bishopdale North,0,,2,1.0,53.0,1.0,-43.489038,172.593689,2016-08-19 21:32:32.376046
14045636,84197186,Private room,,St Albans East,0,,1,1.0,34.0,1.0,-43.515876,172.635904,2016-08-19 21:36:34.458511
5959808,30812875,Private room,,Edgeware,29,4.5,2,1.0,48.0,1.0,-43.517527,172.644968,2016-08-19 21:49:31.588938
10295919,52969222,Private room,,St Albans West,9,5.0,2,1.0,98.0,1.0,-43.515214,172.627908,2016-08-19 21:09:39.170043
5776996,29973513,Private room,,St Albans East,53,5.0,2,1.0,40.0,2.0,-43.514157,172.633034,2016-08-19 21:08:01.880460
12038373,64440952,Private room,,Wainoni,0,,2,1.0,60.0,14.0,-43.51786,172.700712,2016-08-19 21:12:46.335470
14564035,4606077,Private room,,Edgeware,0,,2,1.0,32.0,2.0,-43.515925,172.645651,2016-08-19 21:06:28.662908
10414548,52969222,Private room,,St Albans West,2,,2,1.0,105.0,1.0,-43.516793,172.625836,2016-08-19 21:45:04.808579
8873108,1634901,Private room,,New Brighton,2,,2,1.0,37.0,1.0,-43.514866,172.731021,2016-08-19 21:19:13.296787
9978644,51191736,Private room,,Richmond North,4,4.5,3,1.0,39.0,1.0,-43.51674,172.661872,2016-08-19 21:32:28.619050
13434549,58500737,Private room,,Edgeware,2,,2,1.0,34.0,1.0,-43.517269,172.649433,2016-08-19 21:23:53.940016
14537371,89927461,Private room,,Dallington,0,,2,1.0,45.0,1.0,-43.514969,172.673028,2016-08-19 21:38:26.650697
8639680,45423236,Private room,,St Albans East,0,,2,1.0,45.0,1.0,-43.509047,172.631697,2016-08-19 21:33:36.050565
12919191,52682184,Private room,,Rutland,1,,2,1.0,23.0,1.0,-43.501335,172.626041,2016-08-19 21:10:30.850520
6439711,1709422,Private room,,Northcote,1,,2,1.0,53.0,1.0,-43.489997,172.61683,2016-08-19 21:33:09.956918
1353115,7344903,Private room,,Papanui,8,5.0,2,1.0,64.0,1.0,-43.497878,172.60327,2016-08-19 21:23:48.746205
7015938,17890098,Private room,,Mairehau North,2,,5,1.0,37.0,1.0,-43.492707,172.648633,2016-08-19 21:10:51.254708
1945829,10064923,Private room,,Redwood South,10,4.5,4,1.0,41.0,1.0,-43.485512,172.618804,2016-08-19 21:40:17.990558
8540602,44962405,Private room,,St Albans East,3,5.0,2,1.0,41.0,2.0,-43.512186,172.641988,2016-08-19 21:23:24.967397
5972469,31005477,Private room,,Northcote,0,,2,1.0,60.0,1.0,-43.487112,172.608583,2016-08-19 21:09:23.767663
11557866,20045943,Private room,,Northcote,0,,3,1.0,53.0,1.0,-43.485601,172.615177,2016-08-19 21:10:27.598690
11129536,57837733,Private room,,Belfast South,1,,2,1.0,40.0,1.0,-43.463289,172.617597,2016-08-19 21:04:19.182894
8020834,42353024,Private room,,Beckenham,32,5.0,2,1.0,41.0,1.0,-43.568712,172.642874,2016-08-19 21:02:09.801335
5049813,16256554,Private room,,Wigram,149,4.5,2,1.0,30.0,1.0,-43.549772,172.538337,2016-08-19 21:48:13.725600
11512906,60668106,Private room,,Avon Loop,0,,2,1.0,71.0,1.0,-43.525066,172.649313,2016-08-19 21:22:35.953239
10295538,6412460,Private room,,Wigram,13,5.0,4,1.0,53.0,1.0,-43.554501,172.555032,2016-08-19 21:07:07.840600
14238303,39640526,Private room,,Avon Loop,0,,2,1.0,48.0,1.0,-43.530653,172.64763,2016-08-19 21:16:21.859112
10285949,52908195,Private room,,Strowan,10,4.5,2,1.0,48.0,1.0,-43.504186,172.604356,2016-08-19 21:33:55.833177
12232088,65816594,Private room,,Avon Loop,14,4.5,1,1.0,37.0,1.0,-43.524833,172.643857,2016-08-19 21:04:24.432763
